Euclid_ID_x,DES_ID_x,right_ascension,declination,kron_radius,flux_detection_total,agn_no,agn_yes,asymmetry,asymmetry_err,bar_no,bar_strong,bar_weak,basic_download_data_oid,bulge_size_dominant,bulge_size_large,bulge_size_moderate,bulge_size_none,bulge_size_small,clump_count_above_threshold,clump_count_any_threshold,clump_count_unusual_above_threshold,clump_count_unusual_any_threshold,disk_edge_on_no,disk_edge_on_yes,disk_sersic_angle,disk_sersic_angle_err,disk_sersic_disk_axis_ratio,disk_sersic_disk_axis_ratio_err,disk_sersic_disk_radius,disk_sersic_disk_radius_err,disk_sersic_duration,disk_sersic_flags,disk_sersic_iterations,disk_sersic_reduced_chi2,disk_sersic_sersic_axis_ratio,disk_sersic_sersic_axis_ratio_err,disk_sersic_sersic_index,disk_sersic_sersic_index_err,disk_sersic_sersic_radius,disk_sersic_sersic_radius_err,dwarf_no,dwarf_yes,edge_on_bulge_boxy,edge_on_bulge_none,edge_on_bulge_rounded,etg_or_ltg,has_spiral_arms_no,has_spiral_arms_yes,how_rounded_cigar_shaped,how_rounded_completely,how_rounded_in_between,lopsided_no,lopsided_yes,major_merger,major_merger_stage,major_merger_stage_probability,major_merger_stage_uncertainty,major_merger_uncertainty,merging_major_disturbance,merging_merger,merging_minor_disturbance,merging_none,object_id,peculiar_no,peculiar_yes,ring_no,ring_yes,sersic_angle,sersic_angle_err,sersic_ext_duration,sersic_ext_flags,sersic_ext_iterations,sersic_ext_reduced_chi2,sersic_sersic_nir_axis_ratio,sersic_sersic_nir_axis_ratio_err,sersic_sersic_nir_index,sersic_sersic_nir_index_err,sersic_sersic_nir_radius,sersic_sersic_nir_radius_err,sersic_sersic_vis_axis_ratio,sersic_sersic_vis_axis_ratio_err,sersic_sersic_vis_index,sersic_sersic_vis_index_err,sersic_sersic_vis_radius,sersic_sersic_vis_radius_err,sersic_visnir_duration,sersic_visnir_flags,sersic_visnir_iterations,sersic_visnir_reduced_chi2,smooth_or_featured_artifact_star_zoom,smooth_or_featured_featured_or_disk,smooth_or_featured_smooth,spiral_arm_count_1,spiral_arm_count_2,spiral_arm_count_3,spiral_arm_count_4,spiral_arm_count_cant_tell,spiral_arm_count_more_than_4,spiral_winding_loose,spiral_winding_medium,spiral_winding_tight,to_be_published,t_type,gini,gini_err,moment_20,moment_20_err,concentration,concentration_err,smoothness,smoothness_err,HOST_RA,HOST_DEC
-518980633286736875,"1,904,300",51.89806339814378,-28.67368755884096,28.747982025146484,4.99022102355957,,,0.47434893250465393,9.196535393130034E-5,,,,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-518980633286736875,,,,,-57.10348892211914,0.7712200284004211,1.127277135848999,0,72,0.07586643844842911,0.6102153062820435,0.008804788812994957,4.368499755859375,0.21258562803268433,0.8848755955696106,0.04352319985628128,0.612513542175293,0.03591345623135567,4.452472686767578,0.6543266177177429,0.7738168239593506,0.1543971598148346,2.372659921646118,0,222,0.6203514337539673,,,,,,,,,,,,,1,,0.6822293996810913,,-1.9549046754837036,1.0708928108215332,3.424227476119995,0.5354464054107666,0.2634550929069519,0.03714795038104057,51.898125,-28.67359
-534952844268722178,"1,305,756",53.49528444204567,-26.872217854678624,33.54409408569336,3.466172218322754,,,0.33448949456214905,1.577394432388246E-4,,,,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-534952844268722178,,,,,14.965035438537598,1.8247405290603638,1.1699711084365845,0,83,0.1364593654870987,0.9840542078018188,0.0422256737947464,4.730570316314697,0.1140461191534996,14.372309684753418,0.3534338176250458,0.6094337105751038,0.020223166793584824,1.7719614505767822,0.11736688017845154,1.102776288986206,0.06856175512075424,2.8316893577575684,0,201,0.5394710898399353,,,,,,,,,,,,,1,,0.6034443378448486,,-1.5306048393249512,0.8116838932037354,2.520533800125122,0.4058419466018677,0.2009243220090866,0.0350676067173481,53.495224,-26.872267
-540305077278236258,"1,862,183",54.03050770003062,-27.82362581337548,71.23374938964844,31.43292236328125,,,0.3861834406852722,2.284280526509974E-5,24.371213912963867,4.2986016273498535,13.599145889282227,261,1.0777214765548706,3.2026805877685547,51.52500534057617,1.3222256898880005,35.60581588745117,,,,,93.35881805419922,1.1406192779541016,,,,,,,,,,,,,,,,,,,14.264411926269531,4.881862640380859,89.57083129882812,,2.9275009632110596,86.81438446044922,1.9117662906646729,,58.17339324951172,,,,,,,,29.281391143798828,2.928290843963623,37.42805099487305,80.5206527709961,-540305077278236258,,,,,11.48779582977295,0.9172852635383606,0.9605915546417236,0,40,0.14247232675552368,0.8812069892883301,0.005694740917533636,1.34549081325531,0.017768731340765953,1.1382055282592773,0.0076694004237651825,0.8630738258361816,0.005188416689634323,0.7256492972373962,0.00871745403856039,1.2767391204833984,0.006452314555644989,2.9471018314361572,0,82,0.9316871762275696,,83.60319519042969,2.5184402465820312,1.4145801067352295,23.80321502685547,14.79951286315918,5.186675071716309,6.8203816413879395,1.6688207387924194,17.22777557373047,31.11956214904785,15.173406600952148,1,,0.641241192817688,,-1.7051777839660645,0.4401981234550476,2.548046588897705,0.2200990617275238,0.18569009006023407,0.0082417456433177,54.030453,-27.823572
-535541928270404961,"1,290,812",53.55419289433752,-27.04049614822433,23.51552391052246,2.2676148414611816,,,0.46254539489746094,1.5500024892389774E-4,,,,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-535541928270404961,,,,,-35.7167854309082,0.41484445333480835,1.0170421600341797,0,98,0.0720360204577446,0.4010567367076874,0.013376477174460888,0.46652868390083313,0.045354947447776794,0.4904074966907501,0.006894846446812153,0.37390655279159546,0.007417016662657261,0.4751490354537964,0.02438352257013321,0.5185434818267822,0.006297027692198753,1.9855585098266602,0,230,0.23813360929489136,,,,,,,,,,,,,1,,0.6292995810508728,,-1.1044174432754517,1.0958524942398071,2.2440121173858643,0.5479262471199036,0.1577165126800537,0.03595660254359245,53.55426,-27.040602
-536920579270771064,"1,295,249",53.69205796399211,-27.077106405237373,55.60102081298828,12.78512954711914,,,0.12243504077196121,3.7082500057294965E-5,,,,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-536920579270771064,,,,,-42.365081787109375,0.1333446353673935,0.8050609827041626,0,36,0.07433248311281204,0.32468730211257935,0.003597427159547806,5.5,0.0,1.3562681674957275,0.016480332240462303,0.31642287969589233,0.002678661374375224,1.3173352479934692,0.020342394709587097,0.8908590078353882,0.007058825343847275,0.9732786417007446,0,64,0.6333531737327576,,,,,,,,,,,,,1,,0.7213764190673828,,-1.9028013944625854,0.5503067374229431,3.2876102924346924,0.27515336871147156,0.2438991367816925,0.015640215948224068,53.692036,-27.077091
-520504460285648472,"1,337,541",52.05044600029187,-28.56484729273915,84.64968872070312,13.0156888961792,,,0.8672524690628052,6.05437126068864E-5,,,,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-520504460285648472,,,,,-85.98405456542969,0.3800409436225891,1.025425672531128,0,38,0.1783590316772461,0.5224644541740417,0.009651675820350647,1.2908673286437988,0.0492195300757885,2.3044753074645996,0.06292452663183212,0.39483070373535156,0.010278269648551941,0.7505685091018677,0.03803221881389618,2.406045913696289,0.06779643148183823,2.0577809810638428,0,88,0.880924642086029,,,,,,,,,,,,,1,,0.7287671566009521,,-0.860126256942749,0.29867351055145264,2.3975446224212646,0.14933675527572632,0.33643192052841187,0.01762338913977146,52.050224,-28.56477
-540443993280009492,"1,309,376",54.0443993287007,-28.00094928419091,40.23652267456055,18.605464935302734,,,0.23852278292179108,3.0256900572567247E-5,,,,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-540443993280009492,,,,,28.605125427246094,0.2998053729534149,1.4183478355407715,0,75,0.081709124147892,0.6792035102844238,0.004285834729671478,5.5,3.626587775224696E-30,0.5889536142349243,0.004422605969011784,0.692034125328064,0.003768069436773658,4.540223121643066,0.06050475686788559,0.5643426179885864,0.007257315330207348,2.399583101272583,0,118,0.3224408030509949,,,,,,,,,,,,,1,,0.6260784268379211,,-2.266141891479492,1.0788319110870361,3.8397955894470215,0.5394159555435181,0.20858435332775116,0.015056990087032318,54.044285,-28.000912
-528671733289372651,"1,253,180",52.86717338784922,-28.937265153726933,65.54631042480469,35.083770751953125,,,0.17256398499011993,2.3141968995332718E-5,4.218221664428711,37.13443374633789,13.95456600189209,263,1.2990931272506714,6.108463764190674,84.7555160522461,1.0092267990112305,25.31930923461914,,,,,86.25413513183594,1.4384398460388184,,,,,,,,,,,,,,,,,,,8.006206512451172,2.2909114360809326,97.25794219970703,,1.621265172958374,96.45913696289062,4.024721145629883,,38.25029754638672,,,,,,,,5.946139335632324,1.2407044172286987,17.502750396728516,98.55003356933594,-528671733289372651,,,,,-20.88212776184082,0.24934300780296326,0.8101307153701782,0,33,0.14872318506240845,0.6532661318778992,0.0033159831073135138,3.5308589935302734,0.044915392994880676,1.2203458547592163,0.013055823743343353,0.5744725465774536,0.0038548593875020742,4.939922332763672,0.09539568424224854,2.7416954040527344,0.0933198407292366,3.4228360652923584,0,104,0.4781343936920166,,78.20855712890625,2.211649179458618,1.2447158098220825,87.75871276855469,4.490203857421875,1.1330643892288208,1.5857288837432861,1.0165373086929321,17.1065616607666,27.9815673828125,6.318424224853516,1,,0.6928601861000061,,-2.349925994873047,0.6586078405380249,3.7988076210021973,0.32930392026901245,0.20869114995002747,0.009813415817916393,52.867115,-28.937235
-527400045277819723,"1,912,270",52.74000454595868,-27.781972365292283,43.9298210144043,3.880762815475464,,,0.1907750517129898,1.267518091481179E-4,,,,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-527400045277819723,,,,,-85.56919860839844,0.6466577649116516,0.9167656898498535,0,63,0.06061592698097229,0.6147478222846985,0.011847876943647861,0.8812587857246399,0.037964828312397,0.7798364758491516,0.011871484108269215,0.6666741967201233,0.00791846215724945,0.6115159392356873,0.014499972574412823,0.7818521857261658,0.007116169203072786,2.5314857959747314,0,155,0.20262017846107483,,,,,,,,,,,,,1,,0.6112490296363831,,-1.0545345544815063,0.6150665879249573,2.284672498703003,0.30753329396247864,0.19560043513774872,0.02401888184249401,52.739964,-27.781902
-539415185296645179,"1,896,254",53.94151858855399,-29.66451794623602,18.5843505859375,1.2772647142410278,,,0.26020604372024536,2.277863386552781E-4,,,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-539415185296645179,,,,,79.28215789794922,0.4782925248146057,0.3170377016067505,0,41,0.06740503758192062,0.43136027455329895,0.05269213393330574,2.142176628112793,0.6338467597961426,0.3456796705722809,0.03095146454870701,0.26162588596343994,0.01032660435885191,0.5653480291366577,0.03702275827527046,0.28110453486442566,0.0034874286502599716,0.6290687322616577,0,70,0.1720891296863556,,,,,,,,,,,,,1,,0.49030381441116333,,-1.5311092138290405,1.5795247554779053,2.368311643600464,0.7897623777389526,0.12374744564294815,0.04783643037080765,53.94146,-29.664469
-530172230280682046,"1,316,487",53.01722300925,-28.06820467098753,41.22526550292969,14.945011138916016,,,0.25483575463294983,5.5192318541230634E-5,,,,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-530172230280682046,,,,,-58.25643539428711,11.31929874420166,0.7584823369979858,0,38,0.08314824849367142,0.9850157499313354,0.009550582617521286,0.30000001192092896,1.1686098559948732E-6,0.5069189071655273,0.003638630034402013,0.9586585164070129,0.02028162032365799,5.499963760375977,0.0015035560354590416,1.024179220199585,0.032748568803071976,3.96639084815979,0,223,1.1818091869354248,,,,,,,,,,,,,1,,0.7260244488716125,,-2.3124563694000244,0.9574883580207825,4.218390941619873,0.47874417901039124,0.23437434434890747,0.020959606394171715,53.017178,-28.068138
-535529169288973223,"1,299,712",53.55291694913384,-28.897322397712855,38.128936767578125,12.53106689453125,,,0.242731511592865,5.008747393731028E-5,,,,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-535529169288973223,,,,,7.966607570648193,3.8243637084960938,0.7055500745773315,0,37,0.06595545262098312,0.9561646580696106,0.005876750219613314,5.5,0.0,0.7997075915336609,0.0066512711346149445,0.9920380711555481,0.007136107888072729,5.112032890319824,0.08965983986854553,0.800734281539917,0.020084800198674202,0.8675529956817627,0,58,0.17772629857063293,,,,,,,,,,,,,1,,0.6344837546348572,,-2.1862378120422363,0.9926112294197083,4.173392295837402,0.4963056147098541,0.20277170836925507,0.01824447512626648,53.552898,-28.897259
-532663303282434705,"1,250,858",53.266330327560965,-28.243470513567274,37.70582580566406,4.339805603027344,,,0.326294869184494,1.248935586772859E-4,,,,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-532663303282434705,,,,,32.43956756591797,0.2709338665008545,0.5169023871421814,0,42,0.0891658365726471,0.3816205561161041,0.006073460448533297,0.3000342547893524,7.868465618230402E-4,0.6451582312583923,0.004182551987469196,0.2891157269477844,0.007090092170983553,2.1133944988250732,0.11058717221021652,0.930454432964325,0.03698871657252312,1.73405122756958,0,172,0.44460272789001465,,,,,,,,,,,,,1,,0.7917641997337341,,-1.9263148307800293,0.7652019262313843,3.262770891189575,0.38260096311569214,0.25063356757164,0.03499710187315941,53.266315,-28.243429
-528756546282418289,"1,909,375",52.87565465874555,-28.241828952327364,58.35011291503906,27.910930633544922,,,0.19856758415699005,2.7081876396550797E-5,9.786270141601562,6.63201904296875,18.722097396850586,233,2.999145746231079,17.259479522705078,76.14446258544922,1.1012861728668213,16.56698989868164,,,,,92.42201232910156,2.117873191833496,,,,,,,,,,,,,,,,,,,12.393263816833496,6.977231025695801,90.76133728027344,,41.02186584472656,59.06052017211914,1.0471174716949463,,26.749980926513672,,,,,,,,3.1996707916259766,3.1648406982421875,15.229744911193848,91.9251708984375,-528756546282418289,,,,,-71.50018310546875,0.43316009640693665,0.8323303461074829,0,37,0.10604250431060791,0.8204376697540283,0.0048727598041296005,3.47746205329895,0.048898905515670776,0.7402955889701843,0.007155617233365774,0.7499846816062927,0.0038473086897283792,2.6620664596557617,0.02843419834971428,0.9925564527511597,0.009490248747169971,2.582005500793457,0,104,0.44470176100730896,,40.41749572753906,55.34967803955078,4.69199800491333,84.87464141845703,3.6411147117614746,1.3262042999267578,21.96339225769043,1.4846066236495972,16.561874389648438,27.439979553222656,15.406472206115723,1,,0.5880259275436401,,-2.1386396884918213,0.7082730531692505,3.5454559326171875,0.35413652658462524,0.16080620884895325,0.00914003886282444,52.875629,-28.24177
-530508596277584352,"1,548,070",53.05085965419728,-27.75843523914454,34.343605041503906,10.289878845214844,,,0.23489956557750702,6.365262379404157E-5,,,,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-530508596277584352,,,,,-2.0873732566833496,3.3100900650024414,0.8085867166519165,0,50,0.15403226017951965,0.897053599357605,0.011798479594290257,5.5,0.0,0.6706715226173401,0.011569516733288765,0.9628258943557739,0.015267371200025082,5.5,-0.0,0.6832718849182129,0.01566537469625473,1.6194941997528076,0,89,0.442556232213974,,,,,,,,,,,,,1,,0.5462160110473633,,-1.618151307106018,1.0736316442489624,4.467645645141602,0.5368158221244812,0.25141724944114685,0.02234208583831787,53.050831,-27.758369
-533043266287936530,"1,315,570",53.30432667383538,-28.79365303639497,40.861366271972656,12.203423500061035,,,0.315413236618042,5.284030339680612E-5,,,,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-533043266287936530,,,,,-61.155418395996094,1.3245681524276733,0.7278516292572021,0,42,0.07311695069074631,0.895476222038269,0.009213615208864212,5.499952793121338,9.3176489463076E-4,0.746945321559906,0.010670359246432781,0.8434448838233948,0.007781521882861853,5.5,5.769506515207468E-6,0.5784216523170471,0.007376111578196287,2.389883279800415,0,167,0.3455851674079895,,,,,,,,,,,,,1,,0.5319895148277283,,-0.9967864155769348,1.132216453552246,4.360326290130615,0.566108226776123,0.23921756446361542,0.020773055031895638,53.304306,-28.793615
-527370635281577983,"1,311,113",52.737063558435686,-28.157798344537923,22.351661682128906,1.801365613937378,,,0.29284870624542236,2.480766852386296E-4,,,,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-527370635281577983,,,,,-65.71244812011719,1.2174293994903564,0.3485453128814697,0,34,0.07332438230514526,0.5589058995246887,0.05440203845500946,1.44663405418396,0.33869656920433044,0.4507223963737488,0.033758047968149185,0.6712680459022522,0.012291345745325089,0.4076313078403473,0.021415548399090767,0.39488446712493896,0.004743664059787989,0.7865162491798401,0,74,0.21007224917411804,,,,,,,,,,,,,1,,0.5638505220413208,,-1.321267008781433,1.1771552562713623,2.14320969581604,0.5885776281356812,0.13266786932945251,0.04214153811335564,52.737038,-28.157749
